Unnamed: 0,sample,sample_id,word_id_gold,word,pos_gold,analysis,lemma_gold,language,glossing,glossing_id,manuscript,word_id_pred,lemma_pred,pos_pred
,BCr.29d50: id est .iiii. non. februaris ιπα παμti. graece hic??? est obiad eo die as sumpsit se meo? christumin templo    '',BCr.29d50,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29d50.13,die,NOUN,abl.sg.masc.,dies,la,gl. sanctae mariae plebs uniuersaShow Parallels,http://gams.uni-graz.at/o:glossvibe.bvi#Jon_323_72a,BCr,BCr.29d50_5,dies,NOUN
,BCr.29d50: id est .iiii. non. februaris ιπα παμti. graece hic??? est obiad eo die as sumpsit se meo? christumin templo    '',BCr.29d50,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29d50.14,assumpsit,VERB,3sg.past.ind.act.,assumo,la,gl. sanctae mariae plebs uniuersaShow Parallels,http://gams.uni-graz.at/o:glossvibe.bvi#Jon_323_72a,BCr,BCr.29d50_6,assumo,VERB
,BCr.29d50: id est .iiii. non. februaris ιπα παμti. graece hic??? est obiad eo die as sumpsit se meo? christumin templo    '',BCr.29d50,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29d50.15,se,PRON,acc.sg.masc.,se,la,gl. sanctae mariae plebs uniuersaShow Parallels,http://gams.uni-graz.at/o:glossvibe.bvi#Jon_323_72a,BCr,BCr.29d50_7,sui,PRON
,BCr.29d50: id est .iiii. non. februaris ιπα παμti. graece hic??? est obiad eo die as sumpsit se meo? christumin templo    '',BCr.29d50,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29d50.16,meo,DET,"dat.sg, psor.masc.",meus,la,gl. sanctae mariae plebs uniuersaShow Parallels,http://gams.uni-graz.at/o:glossvibe.bvi#Jon_323_72a,BCr,BCr.29d50_8,meus,DET
,BCr.29d50: id est .iiii. non. februaris ιπα παμti. graece hic??? est obiad eo die as sumpsit se meo? christumin templo    '',BCr.29d50,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29d50.17,christum,PROPN,acc.sg.masc.,christus,la,gl. sanctae mariae plebs uniuersaShow Parallels,http://gams.uni-graz.at/o:glossvibe.bvi#Jon_323_72a,BCr,BCr.29d50_9,christus,ADJ
,BCr.29d50: id est .iiii. non. februaris ιπα παμti. graece hic??? est obiad eo die as sumpsit se meo? christumin templo    '',BCr.29d50,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29d50.18,in,ADP,,in,la,gl. sanctae mariae plebs uniuersaShow Parallels,http://gams.uni-graz.at/o:glossvibe.bvi#Jon_323_72a,BCr,BCr.29d50_10,in,ADP
,BCr.29d50: id est .iiii. non. februaris ιπα παμti. graece hic??? est obiad eo die as sumpsit se meo? christumin templo    '',BCr.29d50,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.29d50.19,templo,NOUN,abl.sg.neut.,templum,la,gl. sanctae mariae plebs uniuersaShow Parallels,http://gams.uni-graz.at/o:glossvibe.bvi#Jon_323_72a,BCr,BCr.29d50_11,templum,NOUN
,BVi.02d27.29: feil acos ac cartha intemplo    'the feast of her consecration in the temple',BVi.02d27.29,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02d27.29.3,in,ADP,,in,la,gl. sanctae mariae plebs uniuersaShow Parallels,http://gams.uni-graz.at/o:glossvibe.bvi#Jon_323_72a,BVi,BVi.02d27.29_1,in,ADP
,BVi.02d27.29: feil acos ac cartha intemplo    'the feast of her consecration in the temple',BVi.02d27.29,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02d27.29.4,templo,NOUN,abl.sg.neut.,templum,la,gl. sanctae mariae plebs uniuersaShow Parallels,http://gams.uni-graz.at/o:glossvibe.bvi#Jon_323_72a,BVi,BVi.02d27.29_2,templum,NOUN
,Ang.54b27b: candelas    'candles',Ang.54b27b,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54b27b.0,candelas,NOUN,acc.pl.fem.,candela,la,gl. cereosShow Parallels,http://gams.uni-graz.at/o:glossvibe.bvi#Jon_323_74a,Ang,Ang.54b27b_1,candela,NOUN
,BVi.02d30: .i. lucernas    'lamps',BVi.02d30,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02d30.1,lucernas,NOUN,acc.pl.fem.,lucerna,la,gl. cereosShow Parallels,http://gams.uni-graz.at/o:glossvibe.bvi#Jon_323_74a,BVi,BVi.02d30_1,lucerna,NOUN
,BVi.02d31: inceteris    'among the rest',BVi.02d31,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02d31.0,in,ADP,,in,la,gl. id ipsum eiusdem,http://gams.uni-graz.at/o:glossvibe.bvi#Jon_323_76a,BVi,BVi.02d31_1,in,ADP
,BVi.02d31: inceteris    'among the rest',BVi.02d31,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.02d31.1,ceteris,DET,acc.pl.neut.,ceterus,la,gl. id ipsum eiusdem,http://gams.uni-graz.at/o:glossvibe.bvi#Jon_323_76a,BVi,BVi.02d31_2,ceterus,DET
,Ang.54b34c: i. xxxi et xxuiiii.    'i.e. thirty-one and twenty-nine',Ang.54b34c,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54b34c.2,et,CCONJ,,et,la,gl. in mensibus singulisShow Parallels,http://gams.uni-graz.at/o:glossvibe.bvi#Jon_323_84a,Ang,Ang.54b34c_1,et,CCONJ
,BVi.03a04: circulum.    'orbit',BVi.03a04,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03a04.0,circulum,NOUN,acc.sg.masc.,circulus,la,gl. conficit deesse,http://gams.uni-graz.at/o:glossvibe.bvi#Jon_324_92a,BVi,BVi.03a04_1,circulus,NOUN
,BVi.03a05: dies    'day',BVi.03a05,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03a05.0,dies,NOUN,nom.sg.masc.,dies,la,gl. et quadrantem,http://gams.uni-graz.at/o:glossvibe.bvi#Jon_324_93a,BVi,BVi.03a05_1,dies,NOUN
,"Ang.54abis06c: .i. fefellit ordo grecorum romannorum.    'i.e. it has escaped, the order of the Greeks of the Romans'",Ang.54abis06c,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54abis06c.1,fefellit,VERB,3sg.past.ind.act.,fallo,la,gl. fugitShow Parallels,http://gams.uni-graz.at/o:glossvibe.bvi#Jon_324_97a,Ang,Ang.54abis06c_1,fefello,VERB
,"Ang.54abis06c: .i. fefellit ordo grecorum romannorum.    'i.e. it has escaped, the order of the Greeks of the Romans'",Ang.54abis06c,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54abis06c.2,ordo,NOUN,nom.sg.masc.,ordo,la,gl. fugitShow Parallels,http://gams.uni-graz.at/o:glossvibe.bvi#Jon_324_97a,Ang,Ang.54abis06c_2,ordo,NOUN
,"Ang.54abis06c: .i. fefellit ordo grecorum romannorum.    'i.e. it has escaped, the order of the Greeks of the Romans'",Ang.54abis06c,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54abis06c.3,grecorum,NOUN,gen.pl.masc.,graecus,la,gl. fugitShow Parallels,http://gams.uni-graz.at/o:glossvibe.bvi#Jon_324_97a,Ang,Ang.54abis06c_3,grecus,ADJ
,"Ang.54abis06c: .i. fefellit ordo grecorum romannorum.    'i.e. it has escaped, the order of the Greeks of the Romans'",Ang.54abis06c,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54abis06c.4,romannorum,NOUN,gen.pl.masc.pos.,romanus,la,gl. fugitShow Parallels,http://gams.uni-graz.at/o:glossvibe.bvi#Jon_324_97a,Ang,Ang.54abis06c_4,romannum,NOUN
,BCr.30a24a: .i. fefellit    'i.e. it has escaped',BCr.30a24a,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.30a24a.1,fefellit,VERB,3sg.past.ind.act.,fallo,la,gl. fugitShow Parallels,http://gams.uni-graz.at/o:glossvibe.bvi#Jon_324_97a,BCr,BCr.30a24a_1,fefello,VERB
,BVi.03a09a: fefellit    'it has escaped',BVi.03a09a,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03a09a.0,fefellit,VERB,3sg.past.ind.act.,fallo,la,gl. fugitShow Parallels,http://gams.uni-graz.at/o:glossvibe.bvi#Jon_324_97a,BVi,BVi.03a09a_1,fefello,VERB
,Sg.66.22a: i. fefellit    'i.e. it has escaped',Sg.66.22a,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.66.22a.1,fefellit,VERB,3sg.past.ind.act.,fallo,la,gl. fugitShow Parallels,http://gams.uni-graz.at/o:glossvibe.bvi#Jon_324_97a,Sg,Sg.66.22a_1,fefello,VERB
,BVi.03a09b: .i. anni    'i.e. of the year',BVi.03a09b,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03a09b.1,anni,NOUN,gen.sg.masc.,annus,la,gl. diem unum,http://gams.uni-graz.at/o:glossvibe.bvi#Jon_324_97b,BVi,BVi.03a09b_1,annus,NOUN
,BVi.03a10c: adgrecum numerum    'to the Greek number',BVi.03a10c,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03a10c.1,ad,ADP,,ad,la,gl. ad graecum numerumad graecum numerumShow Parallels,http://gams.uni-graz.at/o:glossvibe.bvi#Jon_324_98a,BVi,BVi.03a10c_1,ad,ADP
,BVi.03a10c: adgrecum numerum    'to the Greek number',BVi.03a10c,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03a10c.2,grecum,NOUN,acc.sg.neut.,graecus,la,gl. ad graecum numerumad graecum numerumShow Parallels,http://gams.uni-graz.at/o:glossvibe.bvi#Jon_324_98a,BVi,BVi.03a10c_2,grecus,NOUN
,BVi.03a10c: adgrecum numerum    'to the Greek number',BVi.03a10c,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03a10c.3,numerum,NOUN,acc.sg.masc.,numerus,la,gl. ad graecum numerumad graecum numerumShow Parallels,http://gams.uni-graz.at/o:glossvibe.bvi#Jon_324_98a,BVi,BVi.03a10c_3,numerus,NOUN
,Ang.54abis22a: festis termini    'feasts of Terminus',Ang.54abis22a,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54abis22a.0,festis,NOUN,dat.pl.neut.,festis,la,gl. terminalibusShow Parallels,http://gams.uni-graz.at/o:glossvibe.bvi#Jon_325_117a,Ang,Ang.54abis22a_1,festis,NOUN
,Ang.54abis22a: festis termini    'feasts of Terminus',Ang.54abis22a,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54abis22a.1,termini,PROPN,gen.sg.masc.,terminus,la,gl. terminalibusShow Parallels,http://gams.uni-graz.at/o:glossvibe.bvi#Jon_325_117a,Ang,Ang.54abis22a_2,terminus,NOUN
,BCr.30a50: id est feris termini hic est plutonis    'i.e. feasts of Terminus; this is of Pluto',BCr.30a50,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.30a50.0,idest,,,.i.,la,gl. terminalibusShow Parallels,http://gams.uni-graz.at/o:glossvibe.bvi#Jon_325_117a,BCr,BCr.30a50_1,idest,CCONJ
,BCr.30a50: id est feris termini hic est plutonis    'i.e. feasts of Terminus; this is of Pluto',BCr.30a50,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.30a50.1,feris,NOUN,dat.pl.masc.,feria,la,gl. terminalibusShow Parallels,http://gams.uni-graz.at/o:glossvibe.bvi#Jon_325_117a,BCr,BCr.30a50_2,fer,NOUN
,BCr.30a50: id est feris termini hic est plutonis    'i.e. feasts of Terminus; this is of Pluto',BCr.30a50,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.30a50.2,termini,PROPN,gen.sg.masc.,terminus,la,gl. terminalibusShow Parallels,http://gams.uni-graz.at/o:glossvibe.bvi#Jon_325_117a,BCr,BCr.30a50_3,terminus,NOUN
,BCr.30a50: id est feris termini hic est plutonis    'i.e. feasts of Terminus; this is of Pluto',BCr.30a50,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.30a50.3,hic,DET,nom.sg.masc.,hic,la,gl. terminalibusShow Parallels,http://gams.uni-graz.at/o:glossvibe.bvi#Jon_325_117a,BCr,BCr.30a50_4,hic,DET
,BCr.30a50: id est feris termini hic est plutonis    'i.e. feasts of Terminus; this is of Pluto',BCr.30a50,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.30a50.4a,est,VERB,3sg.pres.ind.act.,sum,la,gl. terminalibusShow Parallels,http://gams.uni-graz.at/o:glossvibe.bvi#Jon_325_117a,BCr,BCr.30a50_5,sum,AUX
,BCr.30a50: id est feris termini hic est plutonis    'i.e. feasts of Terminus; this is of Pluto',BCr.30a50,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.30a50.4b,plutonis,NOUN,gen.sg.masc.,plutor,la,gl. terminalibusShow Parallels,http://gams.uni-graz.at/o:glossvibe.bvi#Jon_325_117a,BCr,BCr.30a50_6,pluto,NOUN
,BVi.03a29.32: feli .i. termini    'feasts i.e. of Terminus',BVi.03a29.32,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03a29.32.2,termini,PROPN,gen.sg.masc.,terminus,la,gl. terminalibusShow Parallels,http://gams.uni-graz.at/o:glossvibe.bvi#Jon_325_117a,BVi,BVi.03a29.32_1,terminus,NOUN
,Sg.67.08a: .i. feriae terminalis.    'i.e. terminal feasts',Sg.67.08a,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.67.08a.1,feriae,NOUN,nom.pl.fem.,feria,la,gl. terminalibusShow Parallels,http://gams.uni-graz.at/o:glossvibe.bvi#Jon_325_117a,Sg,Sg.67.08a_1,feria,NOUN
,Sg.67.08a: .i. feriae terminalis.    'i.e. terminal feasts',Sg.67.08a,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.67.08a.2,terminalis,ADJ,nom.sg.fem.pos.,terminalis,la,gl. terminalibusShow Parallels,http://gams.uni-graz.at/o:glossvibe.bvi#Jon_325_117a,Sg,Sg.67.08a_2,terminalis,ADJ
,"BVi.03a44a: xxii horae .i. lethrichtige .i. xii horae doaccomol ad. x. xxii sic:    'twenty-two hours i.e. a half month of thirty days i.e. to add twelve hours to ten; thus, twenty-two.'",BVi.03a44a,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03a44a.01,horae,,nom.pl.fem.,hora,la,gl. xxiiShow Parallels,http://gams.uni-graz.at/o:glossvibe.bvi#Jon_326_11-12,BVi,BVi.03a44a_1,hora,NOUN
,"BVi.03a44a: xxii horae .i. lethrichtige .i. xii horae doaccomol ad. x. xxii sic:    'twenty-two hours i.e. a half month of thirty days i.e. to add twelve hours to ten; thus, twenty-two.'",BVi.03a44a,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03a44a.01,horae,,nom.pl.fem.,hora,la,gl. xxiiShow Parallels,http://gams.uni-graz.at/o:glossvibe.bvi#Jon_326_11-12,BVi,BVi.03a44a_1,hora,NOUN
,"BVi.03a44a: xxii horae .i. lethrichtige .i. xii horae doaccomol ad. x. xxii sic:    'twenty-two hours i.e. a half month of thirty days i.e. to add twelve hours to ten; thus, twenty-two.'",BVi.03a44a,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03a44a.06,horae,NOUN,nom.pl.,hora,la,gl. xxiiShow Parallels,http://gams.uni-graz.at/o:glossvibe.bvi#Jon_326_11-12,BVi,BVi.03a44a_1,hora,NOUN
,"BVi.03a44a: xxii horae .i. lethrichtige .i. xii horae doaccomol ad. x. xxii sic:    'twenty-two hours i.e. a half month of thirty days i.e. to add twelve hours to ten; thus, twenty-two.'",BVi.03a44a,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03a44a.06,horae,NOUN,nom.pl.,hora,la,gl. xxiiShow Parallels,http://gams.uni-graz.at/o:glossvibe.bvi#Jon_326_11-12,BVi,BVi.03a44a_1,hora,NOUN
,"BVi.03a44a: xxii horae .i. lethrichtige .i. xii horae doaccomol ad. x. xxii sic:    'twenty-two hours i.e. a half month of thirty days i.e. to add twelve hours to ten; thus, twenty-two.'",BVi.03a44a,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03a44a.08,ad,ADP,,ad,la,gl. xxiiShow Parallels,http://gams.uni-graz.at/o:glossvibe.bvi#Jon_326_11-12,BVi,BVi.03a44a_2,ad,ADP
,BVi.03a44b: .i. horae    'i.e. hours',BVi.03a44b,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03a44b.1,horae,,nom.pl.fem.,hora,la,gl. xxiiShow Parallels,http://gams.uni-graz.at/o:glossvibe.bvi#Jon_326_11-12,BVi,BVi.03a44b_1,hora,NOUN
,Ang.54bbis09b: exemplum.    'example',Ang.54bbis09b,http://gams.uni-graz.at/o:glossvibe.bvi#Ang.54bbis09b.0,exemplum,NOUN,nom.sg.neut.,exemplum,la,gl. illud numerorumShow Parallels,http://gams.uni-graz.at/o:glossvibe.bvi#Jon_326_27a,Ang,Ang.54bbis09b_1,exemplum,NOUN
,"BCr.30b29: ., .i. exemplum    'i.e. example'",BCr.30b29,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.30b29.1,exemplum,NOUN,nom.sg.neut.,exemplum,la,gl. illud numerorumShow Parallels,http://gams.uni-graz.at/o:glossvibe.bvi#Jon_326_27a,BCr,BCr.30b29_1,exemplum,NOUN
,BVi.03b15: exemplum    'example',BVi.03b15,http://gams.uni-graz.at/o:glossvibe.bvi#BVi.03b15.0,exemplum,NOUN,nom.sg.neut.,exemplum,la,gl. illud numerorumShow Parallels,http://gams.uni-graz.at/o:glossvibe.bvi#Jon_326_27a,BVi,BVi.03b15_1,exemplum,NOUN
,Sg.67.30: .i. exemplum    'i.e. example',Sg.67.30,http://gams.uni-graz.at/o:glossvibe.bvi#Sg.67.30.1,exemplum,NOUN,nom.sg.neut.,exemplum,la,gl. illud numerorumShow Parallels,http://gams.uni-graz.at/o:glossvibe.bvi#Jon_326_27a,Sg,Sg.67.30_1,exemplum,NOUN
,"BCr.30b03: .i. templum iouis inquo capita deorum incaelatura fiebant..,    'i.e. the temple of Jupiter, where the heads of the gods used to be made in engravings'",BCr.30b03,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.30b03.1,templum,NOUN,nom.sg.neut.,templum,la,gl. in capitoliumShow Parallels,http://gams.uni-graz.at/o:glossvibe.bvi#Jon_326_4-5a,BCr,BCr.30b03_1,templum,NOUN
,"BCr.30b03: .i. templum iouis inquo capita deorum incaelatura fiebant..,    'i.e. the temple of Jupiter, where the heads of the gods used to be made in engravings'",BCr.30b03,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.30b03.2,iouis,PROPN,gen.sg.masc.,iouis,la,gl. in capitoliumShow Parallels,http://gams.uni-graz.at/o:glossvibe.bvi#Jon_326_4-5a,BCr,BCr.30b03_2,iouis,PROPN
,"BCr.30b03: .i. templum iouis inquo capita deorum incaelatura fiebant..,    'i.e. the temple of Jupiter, where the heads of the gods used to be made in engravings'",BCr.30b03,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.30b03.3,in,ADP,,in,la,gl. in capitoliumShow Parallels,http://gams.uni-graz.at/o:glossvibe.bvi#Jon_326_4-5a,BCr,BCr.30b03_3,in,ADP
,"BCr.30b03: .i. templum iouis inquo capita deorum incaelatura fiebant..,    'i.e. the temple of Jupiter, where the heads of the gods used to be made in engravings'",BCr.30b03,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.30b03.4,quo,PRON,abl.sg.neut.,qui,la,gl. in capitoliumShow Parallels,http://gams.uni-graz.at/o:glossvibe.bvi#Jon_326_4-5a,BCr,BCr.30b03_4,qui,PRON
,"BCr.30b03: .i. templum iouis inquo capita deorum incaelatura fiebant..,    'i.e. the temple of Jupiter, where the heads of the gods used to be made in engravings'",BCr.30b03,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.30b03.5,capita,NOUN,nom.pl.neut.,capitum,la,gl. in capitoliumShow Parallels,http://gams.uni-graz.at/o:glossvibe.bvi#Jon_326_4-5a,BCr,BCr.30b03_5,capita,NOUN
,"BCr.30b03: .i. templum iouis inquo capita deorum incaelatura fiebant..,    'i.e. the temple of Jupiter, where the heads of the gods used to be made in engravings'",BCr.30b03,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.30b03.6,deorum,PROPN,gen.pl.masc.,deus,la,gl. in capitoliumShow Parallels,http://gams.uni-graz.at/o:glossvibe.bvi#Jon_326_4-5a,BCr,BCr.30b03_6,deus,NOUN
,"BCr.30b03: .i. templum iouis inquo capita deorum incaelatura fiebant..,    'i.e. the temple of Jupiter, where the heads of the gods used to be made in engravings'",BCr.30b03,http://gams.uni-graz.at/o:glossvibe.bvi#BCr.30b03.7,incaelatura,ADJ,nom.pl.neut.participle.,incaelatus,la,gl. in capitoliumShow Parallels,http://gams.uni-graz.at/o:glossvibe.bvi#Jon_326_4-5a,BCr,BCr.30b03_7,incaelo,VERB
